id,node,status,type,p_specified,q_specified
5631,1630,1,0,982618.4104666142,191364.8829729936
5632,1631,1,0,1011544.1935909672,214394.79551278314
5633,1632,1,0,1033877.1385877203,219947.3473911579
5634,1633,1,0,1089055.283278023,213734.34741079414
5635,1634,1,0,908350.500767829,210190.74505321108
5636,1635,1,0,1023176.7171953416,209832.58580091535
5637,1636,1,0,1095490.8412684093,188818.98989880772
5638,1637,1,0,972276.1859528606,202103.56904061793
5639,1638,1,0,967217.344394568,214584.98865791765
5640,1639,1,0,1008507.4928476472,180210.12973696072
5641,1640,1,0,1082200.5266605865,200887.67000335167
5642,1641,1,0,1037206.9444450191,200348.85080471306
5643,1642,1,0,1022822.1248202933,219239.79663960056
5644,1643,1,0,988359.268015378,207918.73520593657
5645,1644,1,0,1071885.8479295715,184180.33093344595
5646,1645,1,0,1016267.9941991328,198342.89641290027
5647,1646,1,0,1098434.9428633393,217478.93997965127
5648,1647,1,0,937240.758811171,183904.19677908253
5649,1648,1,0,990727.6687685705,180766.06898274441
5650,1649,1,0,999392.6721343697,209537.70311715532
5651,1650,1,0,1076653.3475248918,218529.52633560184
5652,1651,1,0,1083375.6018452994,216557.7934637745
5653,1652,1,0,966974.5955644723,195463.46323844494
5654,1653,1,0,1062842.8166653921,198685.8513264772
5655,1654,1,0,930112.2786808494,198170.7450871143
5656,1655,1,0,973983.9414340969,183412.89058144734
5657,1656,1,0,970082.6101274677,218368.82451685652
5658,1657,1,0,1085294.824541139,218765.52082323734
5659,1658,1,0,1014336.5545005713,184235.8023533751
5660,1659,1,0,945397.6701170652,187454.6148519661
5661,1660,1,0,937730.7169740045,215533.71546608256
5662,1661,1,0,940803.5411123738,195158.61933330278
5663,1662,1,0,918613.3822395604,181460.31953699442
5664,1663,1,0,1089570.1491387568,210496.60767333957
5665,1664,1,0,986978.7683431547,186752.668773202
5666,1665,1,0,1096080.777122487,197366.53060442043
5667,1666,1,0,1008910.7816928664,183016.95190447752
5668,1667,1,0,955908.6713413628,190493.3572916183
5669,1668,1,0,927804.7936347042,215767.3758486889
5670,1669,1,0,938763.8325091306,181232.10362052257
5671,1670,1,0,1097171.9594164852,217582.9428252825
5672,1671,1,0,1044589.2932748542,213657.6385822945
5673,1672,1,0,931247.9741273957,183199.09994057164
5674,1673,1,0,1072843.5020513674,194339.38821169396
5675,1674,1,0,964555.2545147502,207547.80385238992
5676,1675,1,0,1051408.1204331422,204547.42964859295
5677,1676,1,0,919057.5746066588,194610.905017111
5678,1677,1,0,902631.546585404,183898.37743887104
5679,1678,1,0,1045674.0808693235,190904.18185680927
5680,1679,1,0,931924.0778679072,219218.2239829364
5681,1680,1,0,1064070.9744567415,207285.86418299147
5682,1681,1,0,965119.0807989049,186711.32215296067
5683,1682,1,0,1063220.5722040469,217061.5758394808
5684,1683,1,0,1072738.8113538218,190104.87905284239
5685,1684,1,0,917836.9338084913,200167.91012639285
5686,1685,1,0,1054624.307382827,219265.72347098344
5687,1686,1,0,1083174.3660691213,181279.91951057944
5688,1687,1,0,904414.0971260589,205268.9604174048
5689,1688,1,0,925560.4351755928,204295.17597066288
5690,1689,1,0,901880.7229843553,209668.05792411193
5691,1690,1,0,977430.3962478412,210315.2283473659
5692,1691,1,0,1038544.2432235199,199105.59726981822
5693,1692,1,0,1001726.5431615072,183608.20210811484
5694,1693,1,0,1029672.0373021482,205630.20330528193
5695,1694,1,0,1063166.4168874994,181966.76324910973
5696,1695,1,0,937554.718077456,206518.33725960352
5697,1696,1,0,1010346.5248629724,196594.84489392597
5698,1697,1,0,905393.0219801966,213360.78021292156
5699,1698,1,0,958025.5788723701,194591.55726459026
5700,1699,1,0,991106.1806670183,201797.07947290663
5701,1700,1,0,948188.2057897178,199948.44911941196
5702,1701,1,0,1085076.1521107978,188068.17278448548
5703,1702,1,0,1010112.8430526076,218924.4055185193
5704,1703,1,0,995953.3629107506,216204.82359564296
5705,1704,1,0,907596.0570915046,200956.69754805104
5706,1705,1,0,900574.9024519185,190839.50596962744
5707,1706,1,0,1083326.5726325165,196617.88118421656
5708,1707,1,0,992607.693029732,196122.9513528429
5709,1708,1,0,1047893.8269513213,195926.96378545565
5710,1709,1,0,1002199.1704036286,182537.08844189177
5711,1710,1,0,1042659.12888278,201372.8542365922
5712,1711,1,0,1094713.6426084896,214845.0818146527
5713,1712,1,0,969089.1122736459,194898.30504477123
5714,1713,1,0,1032055.6545036786,198337.86174154724
5715,1714,1,0,1010922.275655312,218838.64477875584
5716,1715,1,0,918131.5347267555,203791.42523919276
5717,1716,1,0,1035517.9850926877,188774.82962321045
5718,1717,1,0,1017218.9468093347,210997.98640764022
5719,1718,1,0,957101.5784083294,219080.4376523892
5720,1719,1,0,926053.1237009129,198957.08438579418
5721,1720,1,0,1045774.2195439583,197607.63193435848
5722,1721,1,0,1002898.1596223732,198992.6288041807
5723,1722,1,0,910722.6147225004,192859.29509787375
5724,1723,1,0,916582.6868770557,210412.60503358036
5725,1724,1,0,995517.9301772366,196286.46485653415
5726,1725,1,0,1052185.7872323124,206284.7692959282
5727,1726,1,0,982654.708569602,185355.91786340158
5728,1727,1,0,996519.4202262497,187697.47826702622
5729,1728,1,0,983896.8855812851,215230.07094123616
5730,1729,1,0,955177.536736524,197348.33289558534
5731,1730,1,0,906296.1239382699,215761.20124865184
5732,1731,1,0,915906.5969501078,205378.5343625996
5733,1732,1,0,1094285.165052995,216524.5650562434
5734,1733,1,0,906191.6704303499,190808.28440870016
5735,1734,1,0,921541.2089821683,196220.41211140825
5736,1735,1,0,990548.4805202107,186688.0105289689
5737,1736,1,0,1054907.6139711682,193957.51974604622
5738,1737,1,0,979833.1167195534,191888.91056313895
5739,1738,1,0,957309.9489511776,196799.6028244969
5740,1739,1,0,982049.6155559302,200606.8156495083
5741,1740,1,0,1041779.8399219584,184470.8501801575
5742,1741,1,0,918604.3825161888,186217.21639073465
5743,1742,1,0,919235.4597349947,186505.22438955092
5744,1743,1,0,906247.0100142078,213081.2490590949
5745,1744,1,0,1060219.3256043363,180952.95297207395
5746,1745,1,0,965000.0090354087,205059.7493408974
5747,1746,1,0,930644.4347162566,186866.16286988085
5748,1747,1,0,913466.7954340857,186299.58935463883
5749,1748,1,0,1029424.9339159407,205189.88216289697
5750,1749,1,0,953407.5026365409,190322.46620811603
5751,1750,1,0,983124.6313916662,199150.70346072703
5752,1751,1,0,1083517.996373905,207099.65877556708
5753,1752,1,0,963995.0927397,210622.08701975062
5754,1753,1,0,988531.3551257878,203576.06490832957
5755,1754,1,0,1031259.6163677097,193005.20792156568
5756,1755,1,0,1000125.7534143191,184042.53921876822
5757,1756,1,0,1069408.8963333655,218096.66706421034
5758,1757,1,0,1080367.723233808,181790.14528960703
5759,1758,1,0,1070574.7306322383,213682.96309666365
5760,1759,1,0,926133.8063103114,208838.3093117328
5761,1760,1,0,910769.8857095494,212474.42998104068
5762,1761,1,0,1060405.428897355,218705.94090042578
5763,1762,1,0,986789.3536455393,199876.02587400906
5764,1763,1,0,986221.5410751468,200414.9724814854
5765,1764,1,0,1063073.184676414,214734.92795435546
5766,1765,1,0,903072.8630873768,206729.4720014912
5767,1766,1,0,1024838.9226916148,204474.82360722678
5768,1767,1,0,1049918.2590858443,209320.04607832382
5769,1768,1,0,921481.3779895301,208411.8023062701
5770,1769,1,0,1065822.3495212372,180490.5411109638
5771,1770,1,0,963945.4061934315,188006.3657872415
5772,1771,1,0,903759.0199921653,214747.42720854425
5773,1772,1,0,1007523.7429960866,209477.4287443494
5774,1773,1,0,943520.4539763618,184986.30723026115
5775,1774,1,0,931175.621409693,213836.56170951264
5776,1775,1,0,951691.3669312651,204706.60835830303
5777,1776,1,0,970892.194213044,197615.8228361655
5778,1777,1,0,1071034.7660348087,209371.25911737655
5779,1778,1,0,967133.0899058728,215888.01940693837
5780,1779,1,0,963159.0912794707,210009.95343506022
5781,1780,1,0,1057966.4978253448,194429.76496891738
5782,1781,1,0,1004898.5783415645,198377.27763181675
5783,1782,1,0,1024904.9307100291,209194.32038876158
5784,1783,1,0,1082428.143370984,203354.23440346427
5785,1784,1,0,1080471.8867826576,219716.55706720857
5786,1785,1,0,1009146.8353660913,190084.80098091418
5787,1786,1,0,1028502.679719717,209167.63487268068
5788,1787,1,0,1029655.1139568398,182228.3555988986
5789,1788,1,0,937728.8853756731,189543.34465883445
5790,1789,1,0,949004.3776626543,217564.29131345972
5791,1790,1,0,1033602.9711098731,189287.74008482829
5792,1791,1,0,933112.6178946629,181932.97416243187
5793,1792,1,0,956602.3805377828,193468.27005731818
5794,1793,1,0,956139.097868134,208792.77099022886
5795,1794,1,0,1013397.7586570145,184132.10733260433
5796,1795,1,0,1029872.2110718404,192421.68276626637
5797,1796,1,0,1048272.0102537513,199558.7705381597
5798,1797,1,0,928179.2205771757,187317.7387502809
5799,1798,1,0,1010295.0142524776,191379.34177765524
5800,1799,1,0,976414.1233512388,211422.6876986602
5801,1800,1,0,1011197.0109594372,215090.41146031223
5802,1801,1,0,1037607.6788331505,186152.57642827436
5803,1802,1,0,919910.292633041,205732.85284777687
5804,1803,1,0,1007112.9938372914,209371.87457351398
5805,1804,1,0,1010909.9816301768,219505.28918248205
5806,1805,1,0,1096328.375193867,190886.37110483187
5807,1806,1,0,1058373.9139545397,210644.62044903918
5808,1807,1,0,1068092.2865242334,196813.55270490987
5809,1808,1,0,1085560.2795277787,195071.05052906656
5810,1809,1,0,1042664.873027983,204095.12035040947
5811,1810,1,0,972789.4557732445,189115.3306017033
5812,1811,1,0,1037070.7051229562,216093.27323418172
5813,1812,1,0,979699.6579347732,183858.74558802196
5814,1813,1,0,956121.5294375783,196026.1407854545
5815,1814,1,0,981411.5303664715,205507.0027411416
5816,1815,1,0,923030.0438216651,184504.25920575956
5817,1816,1,0,934708.6565761928,186629.33190688665
5818,1817,1,0,935151.8770075389,180209.0041895179
5819,1818,1,0,954840.6543570197,202627.6460876396
5820,1819,1,0,1098438.366061164,196442.71419266128
5821,1820,1,0,1069211.1274303403,188378.85906421664
5822,1821,1,0,1087953.9453923013,180680.8096297992
5823,1822,1,0,905426.6420785484,194482.7520427032
5824,1823,1,0,1075063.071867292,202676.97895742836
5825,1824,1,0,907026.915295178,213614.01640552553
5826,1825,1,0,932436.2358225378,195039.91875368828
5827,1826,1,0,917080.089448024,217248.36875743896
5828,1827,1,0,901247.4861949476,215138.26285812331
5829,1828,1,0,933672.3972096798,188090.30842980888
5830,1829,1,0,944143.0605984039,185693.8679336653
5831,1830,1,0,928619.3642943691,214863.58166054584
5832,1831,1,0,983416.7317146038,194507.06561260717
5833,1832,1,0,949092.7214637419,216196.41737067007
5834,1833,1,0,1016999.0512078204,193809.31687317483
5835,1834,1,0,939535.4046108319,216516.77146824048
5836,1835,1,0,940962.0814720443,182613.15969451843
5837,1836,1,0,1026107.1428208557,191083.77387683705
5838,1837,1,0,935578.4318765845,204203.64477824644
5839,1838,1,0,991274.4110278373,186282.81187336723
5840,1839,1,0,1014891.2867239579,206689.26585228805
5841,1840,1,0,1038755.3308160946,190085.75387669474
5842,1841,1,0,1003770.9629401712,193500.55404488157
5843,1842,1,0,1085334.7717180005,199248.8601895639
5844,1843,1,0,1014110.6272544693,201255.4653943083
5845,1844,1,0,1099602.6462338949,215837.54484928751
5846,1845,1,0,1097481.4954601661,189615.5037801551
5847,1846,1,0,996473.1952015749,198112.2767095603
5848,1847,1,0,1040298.412647229,208903.40641904177
5849,1848,1,0,983671.2062384113,201067.5553471652
5850,1849,1,0,993130.3436243179,210623.83980303715
5851,1850,1,0,998882.0880596143,207121.39924504366
5852,1851,1,0,1064625.6631353265,207131.19641633253
5853,1852,1,0,972834.3188323587,199137.7215740671
5854,1853,1,0,993246.909668463,218370.7655526362
5855,1854,1,0,987148.5356369185,216543.35042438572
5856,1855,1,0,1081928.1899065657,209861.88166794158
5857,1856,1,0,940409.8461448085,197005.9574240735
5858,1857,1,0,1029007.5296865188,190271.3932816559
5859,1858,1,0,932081.6478946719,199289.74265502125
5860,1859,1,0,1019966.3021376022,205893.7793769388
5861,1860,1,0,1022306.836910231,191656.61502801487
5862,1861,1,0,969639.7251506487,195316.80606871916
5863,1862,1,0,940907.0481717832,188277.28487740608
5864,1863,1,0,991713.8384645836,185135.78838799914
5865,1864,1,0,921993.8076505155,200219.60106214724
5866,1865,1,0,909527.4470360446,196098.93477093053
5867,1866,1,0,1049736.5881407612,218970.27993064836
5868,1867,1,0,999975.3501223683,190285.59146846025
5869,1868,1,0,1025590.8683055219,185797.65176629124
5870,1869,1,0,1086099.5946280623,210201.74915130512
5871,1870,1,0,930131.7098394806,183906.90293351506
5872,1871,1,0,1085256.6648006306,218242.14222325597
5873,1872,1,0,950268.5676860064,186874.63583092106
5874,1873,1,0,1037922.7993766963,219748.08209609197
5875,1874,1,0,951553.2330206642,194434.40764807048
5876,1875,1,0,971974.0950499929,198616.9740777387
5877,1876,1,0,952479.9838310461,202356.26127730316
5878,1877,1,0,1066327.7432034754,196014.43883810073
5879,1878,1,0,956035.0053853279,217379.5592476322
5880,1879,1,0,1009949.2106370509,189308.12861905425
5881,1880,1,0,969428.700811682,200037.70539536534
5882,1881,1,0,917786.6875841147,181353.2952163177
5883,1882,1,0,1042140.8919159884,209680.14399259188
5884,1883,1,0,994074.2434641973,214572.6487139135
5885,1884,1,0,1017681.228665108,210294.50210513722
5886,1885,1,0,1087196.50133777,211614.54450644582
5887,1886,1,0,962109.739749366,184758.854641156
5888,1887,1,0,907954.1276026143,195621.91623080432
5889,1888,1,0,901490.6066656449,209516.1998048133
5890,1889,1,0,990353.5233721659,209289.19925323597
5891,1890,1,0,999548.8308264138,180595.76914317487
5892,1891,1,0,1074425.220006305,216821.29294230425
5893,1892,1,0,1020211.9352372012,207966.65175487744
5894,1893,1,0,912134.1247119673,207828.66659755577
5895,1894,1,0,916800.0826019713,192831.51466245175
5896,1895,1,0,959706.1533516132,213657.21040243545
5897,1896,1,0,992579.3393693455,182508.95234217765
5898,1897,1,0,948439.9734436634,197774.42927922774
5899,1898,1,0,1089498.4534219857,189652.88561587804
5900,1899,1,0,1055079.7337343958,186997.70263856294
5901,1900,1,0,1028467.1920988924,189023.36635031496
5902,1901,1,0,1054397.3872755433,201700.81455218524
5903,1902,1,0,1078518.6908264777,184271.25594773883
5904,1903,1,0,937856.7310711375,210649.91501733687
5905,1904,1,0,967193.4539896434,182779.043680072
5906,1905,1,0,1040617.6833094802,185428.8110797305
5907,1906,1,0,923838.7715865475,200113.96076512264
5908,1907,1,0,982398.0750839642,186959.86931874807
5909,1908,1,0,1034113.3617139431,196619.5225525622
5910,1909,1,0,1037032.0462795446,195312.7597382048
5911,1910,1,0,1065172.5351793189,202962.92864740564
5912,1911,1,0,1062366.0067589227,205040.9041257809
5913,1912,1,0,972338.0035805729,195509.97984104438
5914,1913,1,0,1061489.2068126516,181169.07091301653
5915,1914,1,0,934628.7659903318,205181.48416175155
5916,1915,1,0,1048684.3594768606,214094.20883398518
5917,1916,1,0,1054202.2075224777,219259.33179556005
5918,1917,1,0,1083971.3213545007,196837.66460362915
5919,1918,1,0,1057701.7745706523,191840.7986253401
5920,1919,1,0,1085748.488370143,219886.5342082123
5921,1920,1,0,1046915.7688001764,193381.9070443875
5922,1921,1,0,1092599.137280098,181637.9896325028
5923,1922,1,0,982000.3138894797,200401.39508485052
5924,1923,1,0,1002925.370242818,188995.0352431311
5925,1924,1,0,980447.4585015248,208445.91970919463
5926,1925,1,0,1055516.5141161645,208732.80525341857
5927,1926,1,0,903350.9808273062,207021.96007401365
5928,1927,1,0,948235.5818025828,205828.49320742293
5929,1928,1,0,976015.8406274511,202940.0277112428
5930,1929,1,0,944947.6453344049,207095.30601606375
5931,1930,1,0,1080525.2699413884,193383.61353333842
5932,1931,1,0,912732.3006404932,217576.52356072693
5933,1932,1,0,1009809.0232507595,213271.15436908967
5934,1933,1,0,1089240.2635524496,214994.80007998212
5935,1934,1,0,1004075.5166050994,219092.42691098628
5936,1935,1,0,987549.9547114624,189989.14416888513
5937,1936,1,0,1073645.7587590646,215280.84580901
5938,1937,1,0,911876.7017622303,209471.35007665923
5939,1938,1,0,967026.5992567068,214403.90281099972
5940,1939,1,0,948586.3853178928,203212.1017922533
5941,1940,1,0,926049.4765670026,215333.20338585472
5942,1941,1,0,927202.4769675492,205916.5216459364
5943,1942,1,0,945114.6681269258,210265.5717415447
5944,1943,1,0,936838.8192618797,210331.40124462987
5945,1944,1,0,1001198.0460823316,208347.44456541882
5946,1945,1,0,1004121.5643704718,202261.690874538
5947,1946,1,0,1020886.4432181414,189133.75378645625
5948,1947,1,0,1015149.6184379294,190553.5767871413
5949,1948,1,0,959891.9777780103,199960.935256801
5950,1949,1,0,945651.1193439333,204759.2118019079
5951,1950,1,0,959913.592171803,187441.65656229615
5952,1951,1,0,1079743.986532502,197432.89812830256
5953,1952,1,0,1088585.513264275,196588.80289636215
5954,1953,1,0,902117.6050889719,187968.71951239085
5955,1954,1,0,1067070.0700878531,194407.4513206614
5956,1955,1,0,1069275.3844773767,195528.35837329028
5957,1956,1,0,959344.7477111913,212029.0701886707
5958,1957,1,0,914457.737391744,215038.06514642303
5959,1958,1,0,983973.294319769,193148.40493539115
5960,1959,1,0,943984.1270618401,203776.29483918715
5961,1960,1,0,1089589.1975777552,194096.75835319835
5962,1961,1,0,946133.7312409927,189906.0797584458
5963,1962,1,0,918206.3576645015,189468.59478091475
5964,1963,1,0,1028839.9936942994,208537.96320179163
5965,1964,1,0,983320.7589376849,217745.7312313841
5966,1965,1,0,933392.6995769524,208628.3743781634
5967,1966,1,0,981029.0614088633,189575.0421904103
5968,1967,1,0,938929.7228493333,186704.52346926095
5969,1968,1,0,1095571.0645666502,195576.9859521693
5970,1969,1,0,1021627.6377528791,197294.78303004944
5971,1970,1,0,1062192.7771843092,210343.4782500901
5972,1971,1,0,909347.7423223155,205654.82680856978
5973,1972,1,0,1093764.2596932133,214016.99632981725
5974,1973,1,0,959134.8594815477,204437.41135876524
5975,1974,1,0,990072.9524196185,203383.00810755673
5976,1975,1,0,1012353.6553363451,209329.1242998078
5977,1976,1,0,964163.8147528163,197292.87026573406
5978,1977,1,0,1015820.5133662692,180323.54568963876
5979,1978,1,0,954332.0324744319,199445.90367607612
5980,1979,1,0,936101.5288608457,208762.91866587958
5981,1980,1,0,921044.9600774511,208914.06585395715
5982,1981,1,0,1064443.0400031956,207423.7109231351
5983,1982,1,0,1083452.772927067,208467.10572000768
5984,1983,1,0,944237.6409454502,212880.37224407948
5985,1984,1,0,948656.0034555694,213261.53572648528
5986,1985,1,0,1017770.400321015,200506.12989976406
5987,1986,1,0,1015796.6663264326,195743.82875798427
5988,1987,1,0,954094.0752428481,198415.74718158672
5989,1988,1,0,927611.3394804813,204785.5272185379
5990,1989,1,0,1009371.8274909238,206923.1365952487
5991,1990,1,0,1027653.3280789644,216958.41632273688
5992,1991,1,0,1003429.378962538,180499.0419403821
5993,1992,1,0,1076066.3416421714,184839.03599385018
5994,1993,1,0,1045838.893550415,187896.95978176387
5995,1994,1,0,924659.9372967443,218189.82653047435
5996,1995,1,0,907142.1479852669,181207.9796399462
5997,1996,1,0,989667.6755402085,203428.10481830273
5998,1997,1,0,935322.0151883113,208987.11718806467
5999,1998,1,0,1087840.4319846968,199939.2159602472
6000,1999,1,0,924352.343229307,213739.2382047049
6001,2000,1,0,1088581.8566355917,213312.89682329775
